ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000429524,False,True,True,True
ENSP00000501604,False,True,True,True
ENSP00000428991,False,True,True,True
ENSP00000430171,False,True,True,True
ENSP00000502695,False,True,True,True
ENSP00000501905,False,True,True,True
ENSP00000501764,False,True,True,True
ENSP00000502209,False,True,True,True
ENSP00000501657,False,True,True,True
ENSP00000502800,False,True,True,True
ENSP00000501631,False,True,True,True
ENSP00000501650,False,True,True,True
ENSP00000502656,False,True,True,True
ENSP00000491589,False,True,True,True
ENSP00000348498,False,True,True,True
ENSP00000512431,False,True,True,True
ENSP00000412921,False,True,True,True
ENSP00000351015,False,True,True,True
ENSP00000510595,False,True,True,True
ENSP00000462408,False,True,True,True
ENSP00000463682,False,True,True,True
ENSP00000491431,False,True,True,True
ENSP00000509682,False,True,True,True
ENSP00000389907,False,True,True,True
ENSP00000512432,False,True,True,True
ENSP00000463819,False,True,True,True
ENSP00000462157,False,True,True,True
ENSP00000512433,False,True,True,True
ENSP00000492721,False,True,True,True
ENSP00000508715,False,True,True,True
ENSP00000510031,False,True,True,True
ENSP00000509994,False,True,True,True
ENSP00000467080,False,True,True,True
ENSP00000462700,False,True,True,True
ENSP00000464678,False,True,True,True
ENSP00000510673,False,True,True,True
ENSP00000464702,False,True,True,True
ENSP00000465138,False,True,True,True
ENSP00000409921,False,False,True,True
ENSP00000500295,False,False,True,True
ENSP00000384029,False,False,True,True
ENSP00000500919,False,False,True,True
ENSP00000354897,False,False,True,True
ENSP00000384797,False,False,True,True
ENSP00000500186,False,False,True,True
ENSP00000354529,False,False,True,True
ENSP00000344666,False,False,True,True
ENSP00000500117,False,False,True,True
ENSP00000335652,False,False,True,True
ENSP00000340626,False,False,True,True
ENSP00000395885,False,False,True,True
ENSP00000355183,False,False,True,True
ENSP00000380891,False,False,True,True
ENSP00000360619,True,True,False,True
ENSP00000379330,True,True,False,True
ENSP00000477370,True,True,False,True
ENSP00000477142,True,True,False,True
ENSP00000396471,True,True,False,True
ENSP00000477342,True,True,False,True
ENSP00000514276,True,False,True,True
ENSP00000514277,True,False,True,True
ENSP00000514384,True,False,True,True
ENSP00000514317,True,False,True,True
ENSP00000514214,True,False,True,True
ENSP00000514365,True,False,True,True
ENSP00000514385,True,False,True,True
ENSP00000514366,True,False,True,True
ENSP00000514302,True,False,True,True
ENSP00000416308,True,False,True,True
ENSP00000380253,True,False,True,True
ENSP00000514245,True,False,True,True
ENSP00000514246,True,False,True,True
ENSP00000514303,True,False,True,True
ENSP00000514278,True,False,True,True
ENSP00000411575,True,False,True,True
ENSP00000412191,True,False,True,True
ENSP00000514280,True,False,True,True
ENSP00000380252,True,False,True,True
ENSP00000514217,True,False,True,True
ENSP00000464920,True,False,True,True
ENSP00000467401,True,False,True,True
ENSP00000514386,True,False,True,True
ENSP00000514218,True,False,True,True
ENSP00000514281,True,False,True,True
ENSP00000514304,True,False,True,True
ENSP00000514367,True,False,True,True
ENSP00000514368,True,False,True,True
ENSP00000514318,True,False,True,True
ENSP00000400073,True,False,True,True
ENSP00000514369,True,False,True,True
ENSP00000514285,True,False,True,True
ENSP00000514279,True,False,True,True
ENSP00000514319,True,False,True,True
ENSP00000514320,True,False,True,True
ENSP00000514321,True,False,True,True
ENSP00000514370,True,False,True,True
ENSP00000514305,True,False,True,True
ENSP00000514322,True,False,True,True
ENSP00000514323,True,False,True,True
ENSP00000514286,True,False,True,True
ENSP00000514282,True,False,True,True
ENSP00000514324,True,False,True,True
ENSP00000514283,True,False,True,True
ENSP00000514371,True,False,True,True
ENSP00000514372,True,False,True,True
ENSP00000514387,True,False,True,True
ENSP00000514373,True,False,True,True
ENSP00000514325,True,False,True,True
ENSP00000514284,True,False,True,True
ENSP00000468089,True,False,True,True
ENSP00000514326,True,False,True,True
ENSP00000514327,True,False,True,True
ENSP00000514287,True,False,True,True
ENSP00000514288,True,False,True,True
ENSP00000442888,False,True,False,True
ENSP00000370346,False,True,False,True
ENSP00000370340,False,True,False,True
ENSP00000380711,False,True,False,True
ENSP00000380705,False,True,False,True
ENSP00000380709,False,True,False,True
ENSP00000490762,False,True,False,True
ENSP00000490945,False,True,False,True
ENSP00000496424,False,True,False,True
ENSP00000475813,False,True,False,True
ENSP00000490020,False,True,False,True
ENSP00000490950,False,True,False,True
ENSP00000490864,False,True,False,True
ENSP00000490588,False,True,False,True
ENSP00000370321,False,True,False,True
ENSP00000370311,False,True,False,True
ENSP00000489634,False,True,False,True
ENSP00000370308,False,True,False,True
ENSP00000475362,False,True,False,True
ENSP00000410256,True,True,True,True
ENSP00000358983,True,True,True,True
ENSP00000498308,True,True,True,True
ENSP00000189444,True,True,True,True
ENSP00000499294,True,True,True,True
ENSP00000480216,False,False,True,True
ENSP00000275015,False,False,True,True
ENSP00000394658,False,False,True,True
ENSP00000454778,False,False,True,True
ENSP00000436092,False,True,False,True
ENSP00000432924,False,True,False,True
ENSP00000516508,False,True,False,True
ENSP00000501199,False,True,False,True
ENSP00000516509,False,True,False,True
ENSP00000501260,False,True,False,True
ENSP00000371474,False,True,False,True
ENSP00000374519,False,True,False,True
ENSP00000324210,False,True,False,True
ENSP00000371472,False,True,False,True
ENSP00000412391,False,True,False,True
ENSP00000431485,False,True,False,True
ENSP00000398641,False,True,False,True
ENSP00000473530,False,True,False,True
ENSP00000501307,False,True,False,True
ENSP00000501163,False,True,False,True
ENSP00000431826,False,True,False,True
ENSP00000429607,True,False,True,True
ENSP00000346879,True,False,True,True
ENSP00000428341,True,False,True,True
ENSP00000429519,True,False,True,True
ENSP00000503031,False,True,False,True
ENSP00000504314,False,True,False,True
ENSP00000441364,False,True,False,True
ENSP00000410299,False,True,False,True
ENSP00000362963,False,True,False,True
ENSP00000504007,False,True,False,True
ENSP00000503769,False,True,False,True
ENSP00000504263,False,True,False,True
ENSP00000503929,False,True,False,True
ENSP00000504090,False,True,False,True
ENSP00000362947,False,True,False,True
ENSP00000276079,False,True,False,True
ENSP00000504193,False,True,False,True
ENSP00000503920,False,True,False,True
ENSP00000504665,False,True,False,True
ENSP00000503813,False,True,False,True
ENSP00000503233,False,True,False,True
ENSP00000504351,False,True,False,True
ENSP00000413350,False,True,False,True
ENSP00000415777,False,True,False,True
ENSP00000406673,False,True,False,True
ENSP00000409773,False,True,False,True
ENSP00000506033,True,True,True,True
ENSP00000506241,True,True,True,True
ENSP00000498587,True,True,True,True
ENSP00000505763,True,True,True,True
ENSP00000506336,True,True,True,True
ENSP00000506636,True,True,True,True
ENSP00000505339,True,True,True,True
ENSP00000506031,True,True,True,True
ENSP00000505319,True,True,True,True
ENSP00000256646,True,False,True,True
ENSP00000492223,True,False,True,True
ENSP00000499202,True,False,True,True
ENSP00000499006,True,False,True,True
ENSP00000498383,True,False,True,True
ENSP00000499040,True,False,True,True
ENSP00000428755,True,True,False,True
ENSP00000503767,True,True,False,True
ENSP00000504107,True,True,False,True
ENSP00000504016,True,True,False,True
ENSP00000429485,True,True,False,True
ENSP00000503408,True,True,False,True
ENSP00000503235,True,True,False,True
ENSP00000341168,True,True,False,True
ENSP00000503283,True,True,False,True
ENSP00000503717,True,True,False,True
ENSP00000504740,True,True,False,True
ENSP00000296930,True,True,False,True
ENSP00000377408,True,True,False,True
ENSP00000503150,True,True,False,True
ENSP00000428647,True,True,False,True
ENSP00000503781,True,True,False,True
ENSP00000504308,True,True,False,True
ENSP00000340301,True,True,False,True
ENSP00000482027,True,True,False,True
ENSP00000378531,True,True,False,True
ENSP00000333122,True,True,False,True
ENSP00000358548,True,False,False,True
ENSP00000429582,False,True,True,True
ENSP00000499008,False,True,True,True
ENSP00000498375,False,True,True,True
ENSP00000499045,False,True,True,True
ENSP00000498216,False,True,True,True
ENSP00000434640,False,True,True,True
ENSP00000429067,False,True,True,True
ENSP00000499047,False,True,True,True
ENSP00000430120,False,True,True,True
ENSP00000498811,False,True,True,True
ENSP00000349275,False,True,True,True
ENSP00000384620,False,True,True,True
ENSP00000498833,False,True,True,True
ENSP00000498367,False,True,True,True
ENSP00000428828,False,True,True,True
ENSP00000287842,False,True,True,True
ENSP00000498583,False,True,True,True
ENSP00000432052,False,True,True,True
ENSP00000500194,False,True,True,True
ENSP00000498646,False,True,True,True
ENSP00000498590,False,True,True,True
ENSP00000433289,False,True,True,True
ENSP00000433350,False,True,True,True
ENSP00000498946,False,True,True,True
ENSP00000498690,False,True,True,True
ENSP00000428546,False,True,True,True
ENSP00000430862,False,True,True,True
ENSP00000428411,False,True,True,True
ENSP00000423372,False,True,False,True
ENSP00000346111,False,True,False,True
ENSP00000510020,False,True,False,True
ENSP00000509594,False,True,False,True
ENSP00000395929,False,True,False,True
ENSP00000509711,False,True,False,True
ENSP00000426428,False,True,False,True
ENSP00000343209,False,True,False,True
ENSP00000508426,False,True,False,True
ENSP00000496157,False,True,False,True
ENSP00000492679,False,True,False,True
ENSP00000364499,False,True,False,True
ENSP00000425120,False,True,False,True
ENSP00000424024,False,True,False,True
ENSP00000423972,True,True,False,True
ENSP00000421551,True,True,False,True
ENSP00000421681,True,True,False,True
ENSP00000427434,True,True,False,True
ENSP00000381311,True,True,False,True
ENSP00000329167,True,True,False,True
ENSP00000372348,True,True,False,True
ENSP00000372347,True,True,False,True
ENSP00000399251,True,True,False,True
ENSP00000308780,True,True,False,True
ENSP00000372351,True,True,False,True
ENSP00000425761,True,True,False,True
ENSP00000422878,True,True,False,True
ENSP00000427516,True,True,False,True
ENSP00000504406,True,True,False,True
ENSP00000504221,True,True,False,True
ENSP00000424482,True,True,False,True
ENSP00000425094,True,True,False,True
ENSP00000372344,True,True,False,True
ENSP00000503076,True,True,False,True
ENSP00000313983,True,True,False,True
ENSP00000393284,True,True,False,True
ENSP00000434730,True,True,False,True
ENSP00000313410,True,True,False,True
ENSP00000435073,True,True,False,True
ENSP00000435422,True,True,False,True
ENSP00000432544,True,True,False,True
ENSP00000431598,True,True,False,True
ENSP00000502128,True,False,False,True
ENSP00000339479,True,False,False,True
ENSP00000383960,True,False,False,True
ENSP00000501653,True,False,False,True
ENSP00000502816,True,False,False,True
ENSP00000502801,True,False,False,True
ENSP00000502126,True,False,False,True
ENSP00000501689,True,False,False,True
ENSP00000502215,True,False,False,True
ENSP00000501901,True,False,False,True
ENSP00000501806,True,False,False,True
ENSP00000502090,True,False,False,True
ENSP00000501565,True,False,False,True
ENSP00000502679,True,False,False,True
ENSP00000502205,True,False,False,True
ENSP00000502663,True,False,False,True
ENSP00000408112,True,False,False,True
ENSP00000474247,True,False,False,True
ENSP00000474091,True,False,False,True
ENSP00000447664,True,False,False,True
ENSP00000219066,False,False,True,True
ENSP00000498290,False,False,True,True
ENSP00000455267,False,False,True,True
ENSP00000498421,False,False,True,True
ENSP00000498821,False,False,True,True
ENSP00000457818,False,False,True,True
ENSP00000456301,False,False,True,True
ENSP00000502725,True,True,True,True
ENSP00000376120,True,True,True,True
ENSP00000436804,True,True,True,True
ENSP00000357179,True,True,True,True
ENSP00000431418,True,True,True,True
ENSP00000351486,True,True,True,True
ENSP00000501668,True,True,True,True
ENSP00000502411,True,True,True,True
ENSP00000509958,True,True,False,True
ENSP00000510356,True,True,False,True
ENSP00000510640,True,True,False,True
ENSP00000510619,True,True,False,True
ENSP00000509058,True,True,False,True
ENSP00000509743,True,True,False,True
ENSP00000509169,True,True,False,True
ENSP00000509456,True,True,False,True
ENSP00000508497,True,True,False,True
ENSP00000510060,True,True,False,True
ENSP00000508622,True,True,False,True
ENSP00000508829,True,True,False,True
ENSP00000508443,True,True,False,True
ENSP00000510071,True,True,False,True
ENSP00000510451,True,True,False,True
ENSP00000352906,True,True,False,True
ENSP00000379221,True,True,False,True
ENSP00000365381,True,True,False,True
ENSP00000365386,True,True,False,True
ENSP00000509999,True,True,False,True
ENSP00000508947,True,True,False,True
ENSP00000509136,True,True,False,True
ENSP00000509099,True,True,False,True
ENSP00000509145,True,True,False,True
ENSP00000509031,True,True,False,True
ENSP00000509093,True,True,False,True
ENSP00000509401,True,True,False,True
ENSP00000510134,True,True,False,True
ENSP00000508723,True,True,False,True
ENSP00000314586,True,True,False,True
ENSP00000510757,True,True,False,True
ENSP00000277120,True,True,False,True
ENSP00000510717,True,True,False,True
ENSP00000306167,True,True,False,True
ENSP00000510032,True,True,False,True
ENSP00000510766,True,True,False,True
ENSP00000509020,True,True,False,True
ENSP00000485864,True,True,False,True
ENSP00000377990,True,True,False,True
ENSP00000350356,True,True,False,True
ENSP00000486784,True,True,False,True
ENSP00000453959,True,True,False,True
ENSP00000511942,True,True,False,True
ENSP00000473315,True,True,False,True
ENSP00000437773,True,True,False,True
ENSP00000453511,True,True,False,True
ENSP00000318328,True,True,False,True
ENSP00000511943,True,True,False,True
ENSP00000480693,True,True,False,True
ENSP00000473475,True,True,False,True
ENSP00000473656,True,True,False,True
